item_id,name
24144,Samurai Barding
9063,Arachne Robe
5229,Mudstone
3053,Cotton Doublet Vest of Gathering
26733,Gatherer's Guile Materia VIII
4729,Snowflake Peak
13877,Replica High Allagan Boots of Casting
34436,Phrygian Ear Cuffs of Slaying
37795,Rinascita Poleyns of Casting
22910,Yamashi Kasa
34261,Luncheon Toadskin Jacket of Striking
6370,Oasis House Roof (Stone)
3537,Hard Leather Wristguards
3581,Goatskin Ringbands
36133,Seiryu's Sanctified Paladin Arms
25796,Applewood Cane
2076,Decorated Silver Scepter
10625,Titanium Greatsword
5124,Obsidian
10742,Dhalmelskin Breeches of Maiming
32004,Approved Grade 4 Skybuilders' Umbral Levinsand
27827,Night Pepper
41764,Gatherer's Grasp Materia XI
41869,Snow Cotton Jacket of Striking
40626,Botanical Candle Display
44847,Alexandrian Plate
30444,Aesthete's Round Knife
12941,Chalcocite
35322,High Durium Raising Hammer
21720,True Linen Breeches of Maiming
11052,Aurum Regis Earrings of Healing
43796,Golden Day
10789,Archaeoskin Boots of Striking
35387,Chondrite Round Knife
12231,Farreach Canvas
27664,Altered Cobalt Sabatons
6612,Oasis Dining Table
39382,Charcoal Iron
36593,Mackerel Strip
14269,Faded Copy of Painted Foothills
28807,Rainbow Campanula Corsage
5012,Vampire Lampern
18200,Gyuki Leather Codex
39236,Pure Verdurous Glioaether
4814,Blood Currants
21199,Material Supplier Permit A-3
39391,Lalafell Lifter
12931,Purified Coke
20470,Taoist's Cap
24325,Seeing Horde Daggers
44509,Ballroom Etiquette - Personal Perfection
24364,Modified Syldra-class Bow
14235,A World Apart Orchestrion Roll
19984,Worsted Yarn
1639,Steel Longsword
17724,Coerthan Souvenir Component Materials
2941,Vanya Hat of Casting
27680,Felt Gloves
10774,Griffin Leather Bracers of Striking
42013,Ruthenium Lorica of Fending
7729,Pixie Plum Seeds
6664,Demon Wall Sculpture
22423,Grade 3 Reisui of Dexterity
20713,Hingan Fence (Mokuzo)
16663,Hemiskin Leggings of Aiming
17965,Stuffed Edda
3525,Lalafellin Wristbands
29777,Bartholomew the Chopper
28937,Galadion Goby
10755,Wyvernskin Eyepatch of Striking
38268,Garlean Pizza
3052,Cotton Doublet Vest of Crafting
13662,Sky Pirate's Boots of Aiming
10849,Chimerical Felt Cyclas of Scouting
43984,Bell Pepper
27413,Jacketed Snail
29467,Neo-Ishgardian Earring of Healing
5777,Marsh Green Dye
39717,Dark Cherry Lumber
4696,Flatbread
14223,I Am the Sea Orchestrion Roll
19925,Beech Lumber
7023,Cobalt Joint Plate
18692,Twinsilk Robe of Aiming
25696,Hematite Choker of Healing
23839,Rakshasa Bracelet of Healing
7999,Curved Stepping Stones
24536,Botanist's Garden
7,Water Shard
7975,Potted Dragon Tree
29431,Neo-Ishgardian Bottoms of Maiming
41850,Lar Rapier
11994,Holy Rainbow Work Gloves
12094,Toy Box
27366,Doman Iron Glaives
40593,Heron's Eel
27591,Freshwater Boilie
6466,Glade Chandelier
40394,Magicked Prism (Loporrit Head)
22515,Anemos Gambison
1613,Blunt Goblin Scimitar
30400,Factory Grate
20261,Red Daisy Corsage
5808,Iris Purple Dye
34245,High Durium Bayonet
43234,Cobalt Tungsten Pliers
27484,Robber Crab
2321,Bas-relief Steel Saw
9349,Mummy's Little Mummy
8194,Garlic Jester
5387,Chestnut Log
23055,White Goldfish
5809,Grape Purple Dye
3533,Hempen Shortgloves
3843,Boarskin Crakows of Gathering
20355,Dawn Throne Painting
7680,Oschon's Print
36690,Pactmaker's Lapidary Hammer
34084,Horse Chestnut Longbow
1670,Aeolian Scimitar
5086,Copper Rings
27093,White Oak Spinning Wheel
5583,Gryphonskin Elbow Pads
36032,Ornate Classical Sagittarius's Chiton
8205,Naughty Nanka
39678,Diadochos Bottoms of Healing
15977,Spirits Collection
19652,Serge Knit Cap
5325,Undyed Cotton Cloth
27148,Dwarven Mythril Pickaxe
30435,Leannisg
19550,Doman Steel Raising Hammer
37437,Starlight and Sellswords Orchestrion Roll
5680,Battledance Materia II
5313,Dodore Wing
31552,The Book of Dzemael
22417,Nightsteel Ore
10868,Ramie Trousers of Scouting
24181,White Arum Corsage
21710,Nightsteel Shield
33599,Byakko's Enspirited Greataxe
27958,Commanding Craftsman's Syrup
34269,Luncheon Toadskin Thighboots of Aiming
5394,Ebony Log
19855,Daikon Radish
27157,Dwarven Mythril Mortar
5323,Dream Boots Materials
13012,Galleymaster's Frypan
4815,Rolanberry
7025,Cotton Canvas
14712,High Mythrite Helm of Fending
5335,Dew Thread
17608,Bow of the Fiend
28141,Stuffed Hraesvelgr
41884,Snow Cotton Tunic of Healing
8790,Masonwork Stove
12259,Hive Forewing
14849,Oldrose Corsage
42519,Black Star Bracelet of Fending
10530,Giantsgall Star Globe
10715,Titanium Mask of Maiming
4970,Grip Killifish
35568,Walnut Flower Vases
29508,Strong Flour
13840,Replica High Allagan Crook
24799,Seiryu Barding
14271,Faded Copy of The Only Path
19902,Enchanted Durium Ink
4663,Mugwort Carp
2593,Crab Ball
17854,Beauty's Wicked Wiles Orchestrion Roll
36074,Thavnairian Chai
14733,Eikon Cloth Acton of Scouting
3300,Lalafellin Gaskins
33263,Wooden Reel Table
21288,Far From Home Orchestrion Roll
18226,Ruby Cotton Sarouel
21755,Silvergrace Earring of Aiming
36710,Pactmaker's Halfgloves of Crafting
27285,Crystarium Kitchen Hanger
24167,Blue Arums
5236,Grey O'Ghomoro Slag
9065,Arachne Culottes of Healing
11920,Titanium File
44976,Adamant Bastard Sword
34416,Saigaskin Jacket of Aiming
5047,Tricorn
27116,Bluespirit Culinary Knife
24217,Duskfish
10988,Rainbow Ribbon of Slaying
13866,Replica High Allagan Breeches of Aiming
34696,Chondrite Magitek Glaives
6553,Storm Armoire
4841,Thyme
25998,Atrociraptorskin Armguards of Healing
23352,Pagos Field Dressing
23883,Bread Rack
2043,Chiran Zabran's Tempest
42926,Archeo Kingdom Shoes of Casting
17567,Cloud Mythril Ingot
6580,Ahriman Screen
5955,Militia Rations
3754,Lalafellin Top Boots
41166,Purple Lupins
8837,Expansion of Duties Permit
8459,Augmented Cashmere Robe of Casting
22389,Mirage Mahi
4160,Tourmaline Bracelet
30422,Slanted Wall
44911,Weathered Porthole
20793,Royal Fern
13003,Iron Giant Core
27173,Pixie Cotton Sleeves of Crafting
41593,Martial Artist's Slops
5052,Box Turtle
14901,Stuffed Garlic Jester
28869,Replica Sky Rat Harness of Healing
30395,Giant Beaver Burger Set
19655,Cropped Twinsilk Slops
2542,Mythril Sledgehammer
44876,Sweet Dreamer's Stall
36440,Red Drum
19895,Grade 1 Reisui of Mind
23180,Hardened Veteran Tree Sap
11063,Opal Choker of Casting
41103,Wood Slice Loft
28473,Facet Coat of Crafting
27834,Gianthive Chip
37119,Ktisis Hyperboreia Painting
28676,Painting of the Hour of Certain Durance
1813,Rampager
36447,Handy Hamsa
4816,Prickly Pineapple
30074,Shinryu's Ephemeral Greatsword
23823,Rakshasa Tsutsu-hakama of Casting
17987,Gyr Abanian Striking Dummy
10712,Mythrite Sallet of Maiming
16629,Heavy Metal War Axe
41766,Craftsman's Cunning Materia XI
42484,Black Star Headgear of Striking
28971,Garment Rack
36105,Grade 5 Tincture of Dexterity
43961,Turali Bicolor Gemstone Voucher
14244,A Light in the Storm Orchestrion Roll
26318,Swallowskin Gloves of Healing
34556,Manganese Armor of the Behemoth Queen
12016,Astral Birch Armillae
30757,Southern Seas Skirt
43347,Ra'Kaznar Ring of Gathering
29482,Neo-Ishgardian Ring of Healing
6559,Company Chest
6492,Stump Stool
36219,Alchemical Abrasive
4224,Lapis Lazuli Earrings
4653,Fried Egg
37403,Sweet Lawn Ornaments
1732,Vintage Hora
30267,Order Yet Undeciphered Orchestrion Roll
9678,Grade 3 Wheel of Efficiency
28665,Painting of the Cabinet of Curiosity
26452,Facet Circlet of Maiming
12534,Mythrite Ore
27540,Little Flirt
35791,Crystal of Eternal Darkness
12558,Raw Chrysolite
13,Water Crystal
38686,Exciting Leather
23062,Diamond-eye
19921,Dzo Horn
7160,Barb of the Whorl
11949,Adamantite Sledgehammer
5868,Deaspected Crystal
14135,Apple Strudel
17655,Faded Copy of Unbending Steel
27702,Dimythrite Sand
4108,Goatskin Wristbands of Gathering
42038,Mountain Linen Cloak of Healing
33917,Piety Materia IX
10881,Holy Rainbow Hat of Healing
44073,Boiled Alpaca Steak
1998,Ash Radical
27276,Butterfly Specimen
5518,Rock Salt
5272,Electrum Sand
3856,Boarskin Duckbills
26165,Ovim Wool Bottoms of Casting
39655,Diadochos Headband of Maiming
4172,Militia Bracelets
15952,Chocobo Mansion Walls
8540,Pearl Roselle Capeline
27772,Enchanted Manasilver Ink
8761,Ninja Betta
19978,Ruby Cotton Yarn
30391,Tako-yaki Boat
6657,Twin Adder Banner
19744,Marid Leather Choker
19842,Firm Tofu
27432,Platinum Guppy
2599,Honey Worm
15827,Twilight over Thanalan Orchestrion Roll
32846,Gabriel Mark III Identification Key
35077,Classical Earrings of Aiming
31828,Exarchic Gunblade
24349,Modified Shark-class Bridge
20791,Cloudsbreath
4626,Fire Ward Mega-Potion
14288,Faded Copy of Hubris
18213,High Steel Gauntlets of Maiming
27108,White Ash Fishing Rod
13737,Crown Trout
4772,Chicken Egg
44831,Rainbow Cattleya Corsage
12574,Bearskin
4675,Antelope Stew
44092,Roast Rroneek
42906,Archeo Kingdom Shoes of Striking
12867,Dhalmel Gratin
5739,Rust Red Dye
40412,Chocobo Pajama Eye Mask
4750,Mulled Tea
17579,Paikiller
5072,Iron Plate
26442,Merveilleuse
35449,Horse Chestnut Necklace of Gathering
10716,Adamantite Helm of Maiming
42060,Ihuykanite Bracelet of Healing
38556,The Fae's Crown Manatrigger
35021,Classical Tonfa
24331,Seeing Horde Codex
40623,Botanist's Work Table
5555,Ochu Vine
36261,Berkanan Sap
11062,Ramie Ribbon of Casting
36689,Pactmaker's Raising Hammer
42019,Ruthenium Vambraces of Maiming
21885,The Destroyer Oil Painting
5634,Fire Materia I
12226,Deep-red Cluster
23098,Red Dahlia Corsage
5683,Battledance Materia V
3256,Heavy Darksteel Armor
17307,Sky Rat Harness of Fending
37397,Alpine Open-air Bath
13308,Eikon Iron Ring of Slaying
8802,Starlight Dodo
5284,Peiste Leather
32865,Magicked Prism (Numeral 5)
12859,Royal Eggs
36351,The Aetherial Sea Orchestrion Roll
24544,Yellow Lilies of the Valley
39914,Uncharted Course Lumber
23846,Mannequin
2057,Copper Scepter
35049,Classical Eques's Caligae
27096,Deepgold Sledgehammer
5288,Hippogryph Leather
10922,Rainbow Cap of Casting
4341,Goshenite Choker
27819,Harcot
6635,Brass Pricket
39689,Diadochos Earring of Casting
27857,Spaghetti al Nero
23377,Boutique Batiste
15151,Chirurgeon's Curtain
5827,Allagan Platinum Piece
30439,Opal Shrimp
20737,Hingan Oven
41875,Loboskin Fingerless Gloves of Aiming
28765,Skybuilders' Yew Log
27102,Bluespirit Round Knife
44119,Horizontal Neon Wall Light
26817,Ornate Facet Coat of Casting
28793,Skybuilders' Cotton Boll
13906,Replica Dreadwyrm Boots of Striking
17626,Jewel Orchestrion Roll
43770,Driftdowns Trout
7030,Shroud Seedling
42208,Dark Mahogany Necklace of Aiming
10995,Mythrite Bracelet of Slaying
13795,Replica Allagan Cane
43810,Ligaka Blossom
24277,Imam Bayildi
26305,Swallowskin Robe of Aiming
2360,Novice's File
43833,Speckled Peacock Bass
17858,Liquid Flame Orchestrion Roll
36047,Carrot Nibbles
28872,Replica Sky Rat Hookboots of Healing
36228,Grade 5 Dexterity Alkahest
4686,Sauerkraut
17036,Pendant Lamp Planter
19885,Potent Spiritbond Potion
2889,Cobalt Celata
24492,Tier 3 Metal Aquarium
4587,Potent Sleeping Potion
5481,Enchanted Rose Gold Ink
13723,General-purpose Metallic Purple Dye
7905,Toramafish
13672,Sky Pirate's Gloves of Healing
20098,Butterfly Fish
39463,Yellow Morning Glories
4584,Potent Poisoning Potion
28809,Replica Sky Pirate's Coat of Fending
41902,Loboskin Necklace of Casting
13833,Replica Allagan Boots of Casting
24549,Black Lilies of the Valley
7138,Arbor Interior Wall
36717,Pactmaker's Boots of Gathering
20351,Dotharl Khaa Painting
38930,Jhinga Curry
13859,Replica High Allagan Cuirass of Striking
23902,Unfinished Interior Wall
6141,Cordial
30418,Stuffed Estinien
7032,Lotus Leaf
13074,Pile of Tomes
17653,Faded Copy of Woe That Is Madness
7046,Cutting Oil
4941,River Crab
5071,Bronze Plate
26271,Dwarven Lignum Lance
22493,True Linen
43240,Cobalt Tungsten Maul
35425,Scarlet Moko Coatee of Crafting
7730,Blood Currant Seeds
43991,Sweet Kukuru Bean
24303,Dancing Mad - Movement III Orchestrion Roll
3716,Fisher's Gloves
4645,Smoked Raptor
16822,Equilibrium Orchestrion Roll
17063,Ship Graveyard Painting
2445,Amateur's Needle
15925,Moonfire Halter
28875,Replica Sky Rat Fingerless Gloves of Casting
21157,Ok' Vundu Vana Painting
32053,Pearl Pipira
27824,Garden Beet
34240,Luncheon Toadskin Grimoire
13712,General-purpose Dark Green Dye
44060,Br'aax Leather
26285,Dwarven Mythril Shield
21738,True Linen Breeches of Scouting
36066,Sykon Bavarois
27929,Purple Hydrangea Corsage
17856,The Silent Regard of Stars Orchestrion Roll
25029,Fire of the Goddess
24885,Pomegranate Trout
3926,Sentinel's Sabatons
9294,The Emperor's New Bracelet
12765,Mercy Staff
19033,Torreya Choker of Slaying
31239,Approved Grade 3 Skybuilders' Titanium Ore
27927,Green Hydrangea Corsage
25833,Iridescent Bottoms of Scouting
43776,Everkeep Yabby
41655,FINAL FANTASY IV: The Final Battle (Endwalker) Orchestrion Roll
29476,Neo-Ishgardian Wristbands of Aiming
17047,Crystalscape Tank Trimmings
18999,True Griffin Bracers of Striking
20688,Hingan Mansion Roof (Kura-zukuri)
13008,Gemmaster's Mallet
12586,Birch Branch
43766,Outskirts Sniffer
36379,Faded Copy of Your Answer
27951,Dancing Wing
27279,War Chest
7991,Ornamental Bamboo
21730,True Linen Jacket of Aiming
43686,Zeh Tortoh
3144,Linen Coatee of Crafting
31845,Exarchic Armguards of Striking
4585,Potent Blinding Potion
28950,Yellow Hyacinths
39714,Hannish Cotton
32816,Green Carnations
13807,Replica Heavy Allagan Cuisses
34713,AR-Caean Velvet Bottoms of Striking
28067,The Unforgiven
29978,Imperial Fern
36454,Basilosaurus
5664,Heavens' Eye Materia I
27295,Sandwich Basket
36128,Paladin's Demon Arms
5784,Deepwood Green Dye
18345,Doman Iron Longsword
10538,Wolf Planisphere
23358,Pagos Culottes
36394,Swordspine Snook
30421,Oriental Wooden Deck
19937,Torreya Branch
5296,Aldgoat Skin
18208,Gyuki Leather Trousers of Fending
27446,Shellfracture Kelp
25683,Brightlinen Cyclas of Casting
3445,Coliseum Subligar
10471,Abandon of the Vortex
2544,Militia Sledgehammer
2233,Square Ash Shield
18536,Serge Gambison of Aiming
5560,Grass Viper
5299,Dormouse Pelt
40526,Selkie Puffer
7752,La Noscean Leek Seeds
35039,Classical Shield
21869,Classic Chandelier
3627,Fingerless Peisteskin Gloves of Gathering
17654,Faded Copy of The Hand That Gives the Rose
7739,Pearl Ginger Root
13916,Replica Dreadwyrm Shoes of Healing
37278,Thavnairian Corn
21287,Deception Orchestrion Roll
24888,Suiten Ippeki
6670,Belah'dian Crystal Lantern
26464,Facet Turban of Aiming
44090,Broccoli and Spinach Saute
43324,Lar Ear Cuffs
22901,Nightsteel Mortar
28794,Skybuilders' Dawn Lizard
5150,Raw Iolite
9313,Artisan's Mortar
5702,Craftsman's Competence Materia IV
5345,Diremite Web
4305,Copper Gorget
36178,Raw Star Quartz
41510,Blue Lupin Corsage
38592,Tatami Loft
17989,Lily Hills Interior Wall
28717,Beryllium Ore
7935,Bloodbath
12707,Bladed Steel Jig
24214,Ku'er
12913,Garlond Steel
15819,Wreck to the Seaman Orchestrion Roll
12552,Raw Tiger's Eye
12998,Chivalric Coat of Striking
4619,Water Ward Potion
27815,Ageflow Aethersand
27745,Bright Linen Cloth
36488,Star Eater
23781,Rakshasa Katana
3662,Boarskin Ringbands of Tremors
4964,Black Ghost
12916,Deep-green Enchanted Ink
34265,Almasty Serge Hat of Aiming
7587,Faded Tome
19640,Kudzu Culottes of Gathering
6427,Cactuar Weathervane
44065,Branchbearer Fruit
43980,Shaaloani Oilseeds
6213,Wind-up Airship
38595,Sharlayan Sink
28589,Urban Boots
6183,Gravel Golem
36184,Phrygian Gold Ingot
27645,Altered Woolen Bracers
5125,Wyvern Obsidian
7744,Almond Seeds
14714,High Mythrite Gauntlets of Fending
3162,Linen Smock
19,Water Cluster
25837,Iridescent Top of Healing
14148,Lumythrite Ore
27708,Deepgold Ingot
7917,Twitchbeard
41780,Craftsman's Command Materia XII
5514,Humus
42034,Crocodileskin Fingerless Gloves of Scouting
23782,Rakshasa Rapier
21125,Halo Painting
19844,Beet Sugar
44321,Blade's Exaltation Orchestrion Roll
23811,Rakshasa Hakama of Scouting
26175,Triplite Choker of Aiming
13842,Replica High Allagan Grimoire of Casting
40557,Maelstrom Turban
27220,White Ash Ring
31979,Approved Grade 4 Skybuilders' Gold Sand
10749,Titanium Sabatons of Maiming
27840,Squid Ink
5668,Heavens' Eye Materia V
38910,Indagator's Garden Scythe
11072,Mythrite Earrings of Casting
28616,Hades Barding
2357,Recruit's File
5003,Sludgeskipper
10883,Hallowed Chestnut Mask of Healing
14929,Ramie Pantalettes
37834,Bayberry Cloth
27135,Sandteak Spinning Wheel
7045,Morbol Saliva
39644,Diadochos Smallsword
9044,Arachne Field Dressing of Striking
6765,Wolf Gaskins
19880,Ruby Tide Kelp
43591,Air-wheeler A9 Identification Key
32841,Big Shell Whistle
27549,Bedskipper
5687,Gatherer's Guerdon Materia IV
11032,Mormorion Ring of Aiming
5078,Silver Plate
42170,Br'aaxskin Thighboots of Fending
34081,High Durium Knuckles
33116,Don't Be Afraid Orchestrion Roll
7907,The Assassin
38661,Blue Sweet Peas
33147,Humic Soil
30758,Southern Seas Shoes
5523,Silex
4936,Maiden Carp
40630,Imitation Moonlit Window
43579,Tankardtender
25850,Diaspore Earrings of Aiming
17656,Faded Copy of Infinity
30379,Factory Flooring
20147,Regal Silverside
19601,Ala Mhigan Saw
14262,Eternal Wind Orchestrion Roll
23221,Yanxian Verbena
6650,Weighing Scale
35397,Integral Grinding Wheel
2959,Hempen Dalmatica of Gathering
2862,Raptorskin Pot Helm
42149,Dark Mahogany Cane
27502,Ondo Harpoon
2705,Black Usagi Kabuto
18992,Chromite Mail of Maiming
37791,Rinascita Shoes of Healing
34738,Star Quartz Earrings of Healing
25046,Cane of the Demon
9355,Ice Barding
10783,Holy Rainbow Sarouel of Striking
41762,Gatherer's Guerdon Materia XI
8667,Mythril Pugiones
10920,Aurum Regis Sollerets of Healing
27105,Bluespirit Porxie Frypan
5021,Cadaver Carp
12705,Purse Web Spider
9518,Cypress Log
12971,Highland Oregano
12751,Lungfish
28836,Replica Sky Pirate's Bottoms of Healing
20748,Hingan Armor Display
6598,Gargoyle Sculpture
2573,Amateur's Fishing Rod
34540,Kumbhiraskin Grimoire
5245,Yellow Tinolqa Slag
16621,Purple Viola Corsage
18093,Triphane Earrings of Aiming
29743,Elder Dinichthys
27765,Growth Formula Iota
8818,Glade Path Light
3944,Gryphonskin Thighboots
9510,Furnace Ring
15638,Aphotic Pirarucu
38594,Costa del Sol Phasmascape
8668,Cobalt Baselards
38914,Indagator's Trousers of Crafting
35372,Ironwood Fishing Rod
31092,Red Cosmos Corsage
25667,Brightlinen Bottoms of Aiming
10725,Adamantite Pauldroncoat of Maiming
5627,Mind Materia IV
13742,Steamed Staff
4137,Peridot Bracelet
14215,Lava Snail
43971,Rainbow Sunflowers
3530,Fingerless Leather Gloves
3851,Peisteskin Crakows
20531,Road Sparrow
25996,Pixie Cotton Hood of Healing
8007,Riviera Flora Interior Wall
34571,Kumbhiraskin Jacket of the Falling Dragon
42526,Black Star Ring of Aiming
2592,Midge Basket
25051,Katana of the Demon
8798,Incensory
35043,Classical Hoplomachus's Loincloth
29987,Black Hyacinth Corsage
27763,Hoptrap Leaf
8770,Blue Corpse
6414,Glade Lancet Door
11048,Mythrite Earrings of Healing
15832,Faded Copy of Landlords
7712,Jacques the Snipper
19502,Ornate Indigo Ramie Tabard of Aiming
42938,Archeo Kingdom Wristband of Slaying
6537,Raging Vortex Couch
22603,Cornerstone of the New World - Astera Orchestrion Roll
9058,Platinum Bangles of Aiming
5090,Electrum Rings
30886,Forgotten Fragment of Skill
16573,Wind-up Edda
30855,Seiryu's Sanctified Ephemeris
7113,Manor Harp
10394,Thavnairian Armlets
19634,Durium Chaplets
27855,Caramels
39392,Alpine Partition
13844,Replica High Allagan Cleavers
31846,Exarchic Bottoms of Striking
43769,Moon Croppie
40579,Flying Squid
30456,Aesthete's Spinning Wheel
19606,Ala Mhigan Needle
30446,Aesthete's Alembic
4143,Aquamarine Bracelet
19643,Marid Leather Bolero of Crafting
44913,Tea Caddy Cabinet
11006,Agate Ring of Slaying
21087,Sermon-worthy Meuniere
5315,Biast Skin
2322,Crosscut Saw
8845,Grade 1 Wheel of Productivity
3680,Felt Halfgloves
3532,Hempen Work Gloves
11005,Chrysolite Earrings of Slaying
28812,Replica Sky Pirate's Boots of Fending
